Time,Count,Cpu Load,Temp,Throttle,Fan Speed,Cpu Freq,Cpu Mem,Cpu Disk,Times,Msg,
14/11/2019 20:06:34,0.002,31.154%,31.15C,0%,0%,0.6GHz,76.2%,69.4%,0s/0s,NoFlag,
14/11/2019 20:06:39,0.003,9.0%,31.64C,-367.0%,0%,0.6GHz,76.2%,69.4%,5.000071s/1.043971s,NoFlag,
14/11/2019 20:06:47,0.004,2.0%,33.1C,-348.7%,0%,0.6GHz,76.3%,69.4%,5.000121s/1.031183s,NoFlag,
