Time,Count,Cpu Load,Temp,Throttle,Fan Speed,Cpu Freq,Cpu Mem,Cpu Disk,Times,Msg,
14/11/2019 19:52:44,0.002,32.128%,32.13C,0%,0%,0.6GHz,75.2%,69.4%,0s/0s,NoFlag,
14/11/2019 19:52:48,0.003,3.0%,31.64C,-367.0%,0%,0.6GHz,75.2%,69.4%,4.319997s/1.047235s,NoFlag,
